model,submodel,quality,type,stop,diagnosis,fix-scrapping
1000,0.02,0,A,399,2038,0
1000,0.02,1,B,265,1036,1
1000,0.02,3,B,3070,3264,0
1000,0.02,1,A,914,1346,0
1000,0.02,5,A,10003,10035,0
1000,0.02,2,A,254,622,0
1000,0.02,4,A,251,384,0
1000,0.02,3,A,416,787,0
1000,0.02,2,B,1686,2116,0
1000,0.02,1,A,105,730,0
1000,0.02,1,A,289,824,0
1000,0.02,5,B,4509,4566,0
1000,0.02,0,A,1187,2389,0
1000,0.02,4,A,7780,7885,0
1000,0.02,1,B,1094,2121,0
1000,0.02,2,B,4782,5073,0
1000,0.02,3,A,6048,6294,0
1000,0.02,1,A,449,1621,0
1000,0.02,3,B,5514,5636,0
1000,0.02,4,A,273,349,1
1000,0.02,2,A,584,1173,0
1000,0.02,1,B,1118,2158,0
1000,0.02,2,A,613,1193,0
1000,0.02,4,A,2650,2763,0
1000,0.02,3,B,4165,4298,1
1000,0.02,0,A,315,2073,0
1000,0.02,1,B,2031,2753,0
1000,0.02,2,A,1548,2242,0
1000,0.02,4,B,10238,10307,0
1000,0.02,2,B,2588,3161,0
1000,0.02,0,B,545,1559,0
1000,0.02,2,A,2456,2998,0
1000,0.02,1,B,553,1342,1
1000,0.02,2,B,6473,6992,0
1000,0.02,1,A,2133,2777,0
1000,0.02,2,B,278,783,0
1000,0.02,4,A,3955,4029,0
1000,0.02,4,A,2154,2215,0
1000,0.02,3,A,65,391,1
1000,0.02,3,A,2995,3354,0
1000,0.02,2,B,1718,2052,1
1000,0.02,2,A,782,1336,0
1000,0.02,1,B,143,1049,0
1000,0.02,2,A,971,1405,0
1000,0.02,3,B,814,939,0
1000,0.02,3,B,9786,9983,0
1000,0.02,1,B,85,830,0
1000,0.02,2,B,6434,6948,0
1000,0.02,0,B,50,1010,0
1000,0.02,1,B,420,1391,0
1000,0.02,1,A,320,892,0
1000,0.02,2,A,3415,3982,0
1000,0.02,5,A,8974,9029,1
1000,0.02,2,A,173,803,0
1000,0.02,0,B,488,2196,0
1000,0.02,0,B,1238,2442,0
1000,0.02,5,A,9628,9660,0
1000,0.02,3,B,3088,3283,1
1000,0.02,0,B,32,767,0
1000,0.02,5,B,24103,24151,0
1000,0.02,2,A,3339,3949,0
1000,0.02,3,B,4814,5081,1
1000,0.02,1,A,10,444,0
1000,0.02,1,A,171,1006,0
1000,0.02,0,B,266,923,0
1000,0.02,2,B,426,890,0
1000,0.02,1,A,903,2049,1
1000,0.02,2,A,365,735,0
1000,0.02,5,A,7978,8044,0
1000,0.02,1,A,1615,2453,0
1000,0.02,4,A,409,535,0
1000,0.02,0,B,561,2065,0
1000,0.02,5,B,15613,15643,1
1000,0.02,3,B,1770,1941,0
1000,0.02,2,A,1267,1648,0
1000,0.02,4,A,3115,3219,0
1000,0.02,4,A,8097,8204,1
1000,0.02,5,A,20676,20719,0
1000,0.02,2,B,6072,6319,1
1000,0.02,3,A,693,1050,0
1000,0.02,5,A,1683,1738,0
1000,0.02,0,B,125,1176,0
1000,0.02,4,B,1841,1957,1
1000,0.02,2,B,4210,4680,0
1000,0.02,1,B,1419,1814,0
1000,0.02,3,A,282,659,0
1000,0.02,2,A,1079,1659,0
1000,0.02,5,B,9799,9846,0
1000,0.02,3,A,1793,2137,0
1000,0.02,4,B,2056,2158,1
1000,0.02,0,B,190,1186,0
1000,0.02,2,A,1988,2429,0
1000,0.02,4,B,2101,2160,0
1000,0.02,0,A,262,1339,0
1000,0.02,2,A,1907,2349,1
1000,0.02,0,A,434,1739,0
1000,0.02,5,A,2514,2548,1
1000,0.02,2,B,4436,4893,0
1000,0.02,1,A,326,1360,0
1000,0.02,4,A,6953,7095,0
1000,0.02,1,A,160,927,0
1000,0.02,5,B,28548,28621,1
1000,0.02,1,A,1000,2038,0
1000,0.02,5,A,5778,5836,0
1000,0.02,2,A,60,552,0
1000,0.02,4,B,3561,3620,0
1000,0.02,2,B,4875,5381,0
1000,0.02,0,B,697,1744,1
1000,0.02,5,B,7698,7739,0
1000,0.02,4,B,585,655,1
1000,0.02,0,A,339,2037,0
1000,0.02,5,A,1484,1520,0
1000,0.02,4,A,2497,2590,1
1000,0.02,4,B,2469,2568,0
1000,0.02,5,B,13561,13603,1
1000,0.02,3,A,215,458,1
1000,0.02,3,A,2671,3064,0
1000,0.02,3,A,3851,4087,0
1000,0.02,0,B,42,1722,0
1000,0.02,1,A,2639,3543,1
1000,0.02,0,A,878,2379,0
1000,0.02,4,A,3938,4074,0
1000,0.02,2,B,1497,1841,0
1000,0.02,0,B,171,1822,0
1000,0.02,4,B,643,684,0
1000,0.02,2,B,1387,1736,0
1000,0.02,1,B,480,1334,0
1000,0.02,5,A,35883,35957,1
1000,0.02,1,B,399,1060,0
1000,0.02,1,B,218,1120,0
1000,0.02,2,B,400,749,1
1000,0.02,2,A,136,691,0
1000,0.02,2,A,745,1261,0
1000,0.02,1,A,231,1025,0
1000,0.02,3,A,738,1033,0
1000,0.02,2,B,2328,2618,0
1000,0.02,4,B,3135,3196,1
1000,0.02,2,B,2450,2932,1
1000,0.02,3,A,4761,5073,0
1000,0.02,3,B,2858,3146,0
1000,0.02,3,B,3454,3732,1
1000,0.02,1,A,174,871,0
1000,0.02,0,A,802,1918,0
1000,0.02,2,A,2420,2706,0
1000,0.02,3,B,120,234,0
1000,0.02,2,B,2516,2719,1
1000,0.02,5,A,29864,29919,0
1000,0.02,2,A,462,1048,0
1000,0.02,5,A,1040,1091,0
1000,0.02,3,B,14767,14921,0
1000,0.02,3,A,5603,5863,1
1000,0.02,2,A,931,1489,0
1000,0.02,4,A,2396,2475,1
1000,0.02,3,A,349,579,0
1000,0.02,5,A,16820,16894,1
1000,0.02,3,A,183,541,0
1000,0.02,3,A,1790,2068,0
1000,0.02,2,A,1168,1784,0
1000,0.02,2,B,4568,4953,0
1000,0.02,3,A,11735,12086,0
1000,0.02,5,B,5881,5925,0
1000,0.02,3,B,8362,8602,0
1000,0.02,0,A,778,2294,0
1000,0.02,0,B,342,2093,0
1000,0.02,3,A,79,375,1
1000,0.02,2,B,2185,2772,0
1000,0.02,2,B,1102,1313,0
1000,0.02,1,A,924,1551,0
1000,0.02,2,A,360,604,0
1000,0.02,1,B,764,1574,0
1000,0.02,4,A,479,612,0
1000,0.02,5,B,716,772,0
1000,0.02,5,B,6140,6167,0
1000,0.02,3,A,866,1227,0
1000,0.02,5,A,3326,3386,0
1000,0.02,5,B,3929,3969,0
1000,0.02,4,A,8737,8856,0
1000,0.02,3,B,8156,8427,0
1000,0.02,2,A,566,1007,0
1000,0.02,0,B,1543,2829,0
1000,0.02,4,B,261,322,0
1000,0.02,4,B,12075,12157,1
1000,0.02,0,A,872,2368,0
1000,0.02,3,B,1102,1203,0
1000,0.02,2,B,3823,4345,0
1000,0.02,5,B,5684,5722,1
1000,0.02,2,A,6,346,0
1000,0.02,1,B,173,1096,0
1000,0.02,5,A,2718,2751,0
1000,0.02,5,B,23468,23507,1
1000,0.02,3,A,653,958,0
1000,0.02,1,B,70,900,0
1000,0.02,2,A,184,785,0
1000,0.02,1,A,574,1660,0
1000,0.02,1,A,659,1459,0
1000,0.02,2,A,275,846,0
1000,0.02,1,B,1631,2672,0
1000,0.02,2,A,152,414,0
1000,0.02,3,B,11824,11990,0
1000,0.02,4,A,301,390,0
1000,0.02,1,A,1600,2598,0
1000,0.02,5,A,2882,2921,0
1000,0.02,4,A,3140,3244,0
1000,0.02,4,B,2029,2078,1
1000,0.02,3,A,10351,10651,1
1000,0.02,3,A,82,408,0
1000,0.02,3,B,5145,5383,1
1000,0.02,0,B,274,1459,0
1000,0.02,5,B,617,681,0
1000,0.02,2,A,1211,1775,0
1000,0.02,0,A,137,1634,0
1000,0.02,2,A,131,395,1
1000,0.02,0,A,916,1901,0
1000,0.02,5,B,9861,9906,0
1000,0.02,2,B,284,874,0
1000,0.02,2,A,723,1217,1
1000,0.02,5,A,15789,15836,1
1000,0.02,5,A,25798,25827,0
1000,0.02,2,B,21,389,0
1000,0.02,4,A,2623,2744,0
1000,0.02,5,A,4946,5014,1
1000,0.02,4,A,5203,5279,1
1000,0.02,1,B,501,1499,0
1000,0.02,5,B,427,501,1
1000,0.02,1,B,2075,2924,0
1000,0.02,5,A,9061,9103,0
1000,0.02,4,A,9167,9269,0
1000,0.02,4,B,27,71,0
1000,0.02,0,B,707,2087,0
1000,0.02,3,A,1628,1881,1
1000,0.02,2,B,3219,3516,0
1000,0.02,2,B,1959,2504,0
1000,0.02,1,B,1265,2282,0
1000,0.02,2,B,2741,3045,1
1000,0.02,5,A,629,664,0
1000,0.02,4,A,2896,2957,0
1000,0.02,0,A,2394,3794,0
1000,0.02,1,B,1994,2560,0
1000,0.02,2,A,424,783,0
1000,0.02,3,A,3028,3471,0
1000,0.02,4,A,7161,7267,0
1000,0.02,5,A,10741,10794,0
1000,0.02,0,B,328,1846,0
1000,0.02,2,B,5059,5496,0
1000,0.02,2,A,746,1317,0
1000,0.02,0,B,185,1294,0
1000,0.02,4,B,8760,8872,0
1000,0.02,4,A,18887,19011,0
1000,0.02,1,A,373,914,0
1000,0.02,4,A,2408,2492,0
1000,0.02,3,B,5401,5525,1
1000,0.02,4,A,2464,2568,1
1000,0.02,5,B,8716,8742,1
1000,0.02,0,B,76,1465,0
1000,0.02,4,A,3220,3279,1
1000,0.02,2,A,1785,2182,0
1000,0.02,4,B,15206,15254,1
1000,0.02,5,A,19009,19080,1
1000,0.02,5,A,18581,18619,1
1000,0.02,5,B,1285,1348,1
1000,0.02,0,A,287,1144,1
1000,0.02,3,A,7119,7372,0
1000,0.02,3,B,4595,4853,0
1000,0.02,1,A,256,1125,1
1000,0.02,1,B,5124,5982,0
1000,0.02,4,A,7312,7454,0
1000,0.02,3,B,3679,3936,0
1000,0.02,1,A,375,1297,0
1000,0.02,4,A,842,987,1
1000,0.02,4,B,4668,4774,0
1000,0.02,4,A,6234,6329,0
1000,0.02,5,B,3345,3393,0
1000,0.02,5,B,7633,7681,0
1000,0.02,0,B,31,1112,0
1000,0.02,0,A,245,1497,0
1000,0.02,4,A,2589,2686,0
1000,0.02,2,B,2326,2909,0
1000,0.02,0,B,233,1862,0
1000,0.02,0,A,631,1689,0
1000,0.02,1,A,985,2069,1
1000,0.02,4,B,12577,12656,1
1000,0.02,5,A,1182,1241,0
1000,0.02,1,A,681,1587,1
1000,0.02,0,B,784,1523,0
1000,0.02,1,B,2224,3112,0
1000,0.02,5,A,15878,15911,0
1000,0.02,2,A,288,635,0
1000,0.02,5,B,5117,5176,1
1000,0.02,2,A,373,699,1
1000,0.02,1,B,333,804,1
1000,0.02,4,A,733,834,1
1000,0.02,2,A,3,243,0
1000,0.02,2,A,972,1218,0
1000,0.02,3,B,5432,5678,0
1000,0.02,0,B,278,907,0
1000,0.02,5,B,22615,22652,0
1000,0.02,2,A,619,874,0
1000,0.02,2,A,1687,2365,0
1000,0.02,3,A,1651,2098,0
1000,0.02,5,B,1317,1350,1
1000,0.02,2,A,980,1432,0
1000,0.02,0,A,497,1404,0
1000,0.02,1,B,2474,3181,0
1000,0.02,5,A,6747,6784,0
1000,0.02,2,A,52,755,0
1000,0.02,3,B,2563,2844,1
1000,0.02,0,B,98,858,0
1000,0.02,1,A,151,571,1
1000,0.02,5,A,9598,9624,0
1000,0.02,2,B,1416,1890,0
1000,0.02,3,B,7784,7933,0
1000,0.02,1,A,689,1749,0
1000,0.02,5,A,3765,3791,0
1000,0.02,3,B,6618,6836,1
1000,0.02,1,A,462,1071,0
1000,0.02,0,A,297,969,0
1000,0.02,4,B,6697,6754,1
1000,0.02,3,B,3862,4022,0
1000,0.02,0,B,466,1742,0
1000,0.02,4,B,4993,5077,0
1000,0.02,2,B,1555,1755,0
1000,0.02,4,B,2372,2470,0
1000,0.02,1,A,2222,2836,0
1000,0.02,0,B,932,1746,1
1000,0.02,1,B,76,720,0
1000,0.02,0,B,423,1832,0
1000,0.02,0,A,1069,1880,0
1000,0.02,0,A,535,1591,0
1000,0.02,3,A,842,1017,0
1000,0.02,4,A,1307,1396,1
1000,0.02,2,B,3538,4010,1
1000,0.02,4,B,11223,11281,0
1000,0.02,2,B,858,1373,0
1000,0.02,1,B,337,1373,0
1000,0.02,1,A,923,1409,0
1000,0.02,5,B,4188,4215,0
1000,0.02,3,A,892,1152,0
1000,0.02,5,A,10768,10797,0
1000,0.02,3,A,1158,1436,0
1000,0.02,3,B,361,615,0
1000,0.02,4,B,4254,4323,0
1000,0.02,5,A,7145,7191,1
1000,0.02,4,A,1047,1132,0
1000,0.02,5,B,10011,10079,0
1000,0.02,0,A,163,1401,0
1000,0.02,5,A,24708,24764,0
1000,0.02,0,B,180,959,0
1000,0.02,2,B,709,1057,0
1000,0.02,2,A,1572,1979,0
1000,0.02,3,B,1013,1193,0
1000,0.02,4,B,3567,3663,0
1000,0.02,0,B,1829,2962,0
1000,0.02,4,B,13927,13978,1
1000,0.02,4,B,617,680,0
1000,0.02,5,B,667,692,0
1000,0.02,4,A,79,208,0
1000,0.02,2,B,4248,4568,0
1000,0.02,2,A,51,305,1
1000,0.02,3,B,3788,4060,0
1000,0.02,2,B,2393,2912,0
1000,0.02,0,B,1084,2517,0
1000,0.02,0,B,56,1375,0
1000,0.02,0,A,166,899,0
1000,0.02,1,B,533,1501,0
1000,0.02,0,B,1067,2630,0
1000,0.02,0,A,538,2225,0
1000,0.02,4,A,18492,18566,1
1000,0.02,4,B,8457,8566,0
1000,0.02,4,B,10012,10078,0
1000,0.02,2,B,1608,2155,0
1000,0.02,5,A,160,218,1
1000,0.02,0,A,1310,2968,0
1000,0.02,3,A,18,347,0
1000,0.02,3,A,478,772,0
1000,0.02,1,A,507,1687,1
1000,0.02,3,B,7066,7213,0
1000,0.02,1,A,2846,3997,0
1000,0.02,5,B,31549,31590,0
1000,0.02,1,A,339,944,0
1000,0.02,0,A,1653,2702,0
1000,0.02,5,A,904,931,0
1000,0.02,4,B,4091,4209,1
1000,0.02,1,B,364,816,0
1000,0.02,2,B,185,451,1
1000,0.02,3,A,2291,2521,1
1000,0.02,3,B,1140,1335,0
1000,0.02,4,A,10000,10063,0
1000,0.02,5,A,1771,1824,0
1000,0.02,1,B,929,1341,0
1000,0.02,5,B,1455,1487,1
1000,0.02,5,B,3977,4007,1
1000,0.02,2,A,30,303,0
1000,0.02,3,A,1886,2151,0
1000,0.02,3,B,2480,2737,0
1000,0.02,3,B,3466,3713,0
1000,0.02,3,A,1122,1321,0
1000,0.02,5,A,3057,3083,1
1000,0.02,4,B,92,143,1
1000,0.02,0,A,158,1073,0
1000,0.02,0,A,680,1803,0
1000,0.02,5,A,215,275,0
1000,0.02,3,B,2550,2757,1
1000,0.02,0,A,555,1438,0
1000,0.02,5,B,1212,1284,0
1000,0.02,4,B,14121,14218,0
1000,0.02,1,B,1105,1516,1
1000,0.02,0,A,229,1973,0
1000,0.02,0,A,297,1548,0
1000,0.02,3,B,134,377,1
1000,0.02,3,B,1899,2069,0
1000,0.02,3,A,4245,4684,0
1000,0.02,5,A,2729,2755,1
1000,0.02,5,A,4925,4951,1
1000,0.02,2,B,1932,2141,0
1000,0.02,4,A,8675,8760,0
1000,0.02,2,A,309,786,0
1000,0.02,3,A,3741,3990,0
1000,0.02,5,B,3792,3826,1
1000,0.02,3,B,20,256,0
1000,0.02,2,A,1135,1687,0
1000,0.02,2,B,3707,4300,0
1000,0.02,0,A,587,1639,0
1000,0.02,2,B,3490,3816,0
1000,0.02,3,B,1010,1240,0
1000,0.02,4,B,876,941,0
1000,0.02,4,A,10882,11002,1
1000,0.02,3,A,2313,2694,1
1000,0.02,4,A,165,262,0
1000,0.02,1,B,1633,2550,0
1000,0.02,4,B,2745,2840,0
1000,0.02,3,B,3225,3430,0
1000,0.02,0,B,37,1773,1
1000,0.02,4,B,2171,2238,0
1000,0.02,0,A,207,1170,0
1000,0.02,0,A,1890,2828,0
1000,0.02,1,B,1889,2472,0
1000,0.02,3,A,151,331,0
1000,0.02,0,B,846,1763,0
1000,0.02,2,A,526,930,0
1000,0.02,3,A,3004,3389,0
1000,0.02,3,B,656,841,0
1000,0.02,1,B,1467,1820,0
1000,0.02,4,B,2238,2327,0
1000,0.02,1,A,573,1518,0
1000,0.02,0,A,438,1045,0
1000,0.02,1,A,79,1079,0
1000,0.02,0,A,547,2036,0
1000,0.02,3,B,552,703,0
1000,0.02,4,A,9296,9379,0
1000,0.02,1,B,4355,5399,0
1000,0.02,5,B,14716,14787,1
1000,0.02,1,A,1239,1836,0
1000,0.02,1,A,392,1254,0
1000,0.02,1,B,685,1085,0
1000,0.02,4,A,5747,5893,1
1000,0.02,3,A,1048,1258,0
1000,0.02,1,A,629,1635,0
1000,0.02,5,B,4654,4695,1
1000,0.02,5,A,23585,23628,0
1000,0.02,2,B,2840,3227,1
1000,0.02,3,A,656,966,0
1000,0.02,4,B,6275,6335,0
1000,0.02,2,B,3999,4527,0
1000,0.02,4,B,4800,4883,0
1000,0.02,0,B,957,2444,0
1000,0.02,0,A,12,1040,0
1000,0.02,3,A,3148,3512,0
1000,0.02,1,A,361,809,0
1000,0.02,1,B,890,1296,0
1000,0.02,5,B,2855,2884,1
1000,0.02,2,A,1987,2579,0
1000,0.02,3,A,1548,1776,0
1000,0.02,5,A,1490,1542,0
1000,0.02,4,B,11053,11139,0
1000,0.02,3,B,2042,2312,0
1000,0.02,5,B,4655,4696,1
1000,0.02,5,A,7659,7685,0
1000,0.02,3,A,1374,1549,0
1000,0.02,1,A,21,1039,1
1000,0.02,4,B,19252,19335,1
1000,0.02,2,A,1220,1570,0
1000,0.02,1,B,2736,3108,0
1000,0.02,5,B,5107,5143,1
1000,0.02,2,A,127,426,0
1000,0.02,3,B,11420,11553,0
1000,0.02,5,A,18184,18210,0
1000,0.02,4,A,2156,2218,0
1000,0.02,1,B,726,1496,0
1000,0.02,2,B,2479,2679,1
1000,0.02,4,B,12723,12830,0
1000,0.02,3,B,3542,3743,1
1000,0.02,1,A,340,925,0
1000,0.02,5,A,18031,18082,0
1000,0.02,5,A,13034,13095,1
1000,0.02,0,A,187,1609,0
1000,0.02,4,B,9552,9626,0
1000,0.02,3,B,681,873,0
1000,0.02,4,B,4814,4913,0
1000,0.02,2,B,3734,4099,0
1000,0.02,5,B,1873,1925,1
1000,0.02,5,B,6234,6273,1
1000,0.02,2,B,5452,5893,1
1000,0.02,5,A,4402,4454,0
1000,0.02,3,A,1502,1711,0
1000,0.02,2,A,1564,1820,0
1000,0.02,5,B,9503,9545,1
1000,0.02,1,B,521,1292,0
1000,0.02,4,A,740,827,1
1000,0.02,2,B,5883,6086,0
1000,0.02,5,B,2509,2562,0
1000,0.02,0,B,976,1852,0
1000,0.02,4,A,5886,5982,0
1000,0.02,4,B,4413,4481,0
1000,0.02,1,A,319,952,0
1000,0.02,1,A,117,1068,0
1000,0.02,2,A,666,1138,0
1000,0.02,3,A,668,971,0
1000,0.02,4,A,7561,7709,0
1000,0.02,4,A,1591,1705,0
1000,0.02,4,A,7559,7672,0
1000,0.02,1,A,246,666,1
1000,0.02,0,B,501,1260,1
1000,0.02,2,A,3220,3472,1
1000,0.02,2,A,1082,1607,0
1000,0.02,1,A,411,1291,0
1000,0.02,3,B,1295,1542,0
1000,0.02,4,B,14800,14918,0
1000,0.02,5,A,7608,7679,1
1000,0.02,2,A,1594,2298,0
1000,0.02,2,A,2917,3547,0
1000,0.02,5,B,1977,2025,0
1000,0.02,3,A,4687,4848,0
1000,0.02,3,A,844,1066,0
1000,0.02,2,B,290,814,1
1000,0.02,5,A,7947,7977,0
1000,0.02,3,A,4055,4304,0
1000,0.02,1,B,759,1789,0
1000,0.02,3,A,699,946,0
1000,0.02,0,B,1322,3027,0
1000,0.02,1,A,1529,2007,0
1000,0.02,1,B,270,1182,0
1000,0.02,1,B,478,1184,0
1000,0.02,0,B,938,1977,0
1000,0.02,4,B,5853,5928,1
1000,0.02,3,A,1030,1336,0
1000,0.02,2,A,6929,7392,0
1000,0.02,1,B,942,1787,0
1000,0.02,0,A,744,2059,0
1000,0.02,4,B,2191,2254,0
1000,0.02,2,A,1322,1842,0
1000,0.02,0,B,124,1430,0
1000,0.02,0,A,572,1970,0
1000,0.02,3,B,3181,3363,0
1000,0.02,1,A,240,1220,0
1000,0.02,1,A,3353,4510,0
1000,0.02,5,B,5482,5551,0
1000,0.02,2,B,2799,3395,0
1000,0.02,3,A,502,717,1
1000,0.02,0,A,239,1064,0
1000,0.02,1,B,77,1017,0
1000,0.02,3,B,4310,4565,1
1000,0.02,1,A,1891,2374,0
1000,0.02,2,A,1328,1877,0
1000,0.02,0,A,953,1625,0
1000,0.02,1,B,1584,2407,0
1000,0.02,4,A,24086,24145,0
1000,0.02,5,A,6949,7013,1
1000,0.02,0,A,756,1835,0
1000,0.02,0,A,6,1247,1
1000,0.02,4,A,2557,2615,0
1000,0.02,4,A,157,212,0
1000,0.02,2,A,227,715,0
1000,0.02,1,B,90,958,0
1000,0.02,5,A,4701,4741,0
1000,0.02,1,B,65,1033,1
1000,0.02,2,A,49,438,0
1000,0.02,1,B,393,1436,0
1000,0.02,5,B,6827,6866,1
1000,0.02,2,A,341,1029,0
1000,0.02,5,B,25116,25154,0
1000,0.02,1,B,57,919,0
1000,0.02,1,B,2454,2882,0
1000,0.02,3,B,1553,1744,0
1000,0.02,5,A,11585,11624,0
1000,0.02,2,B,1794,2088,0
1000,0.02,3,B,2396,2515,1
1000,0.02,2,B,986,1400,0
1000,0.02,4,B,13379,13477,0
1000,0.02,0,B,41,942,0
1000,0.02,2,A,145,392,0
1000,0.02,2,B,605,932,0
1000,0.02,5,B,16852,16917,1
1000,0.02,2,B,3749,4311,0
1000,0.02,3,A,4362,4533,0
1000,0.02,3,B,5922,6177,0
1000,0.02,3,B,5170,5301,1
1000,0.02,0,A,2715,3552,0
1000,0.02,3,A,172,457,0
1000,0.02,5,B,37189,37246,1
1000,0.02,5,A,18253,18322,0
1000,0.02,4,B,8729,8843,0
1000,0.02,0,A,853,2509,0
1000,0.02,4,A,235,337,0
1000,0.02,0,B,180,1260,0
1000,0.02,2,B,1142,1588,1
1000,0.02,3,B,4522,4813,0
1000,0.02,3,A,6618,6888,0
1000,0.02,5,B,14438,14508,1
1000,0.02,2,B,2908,3499,0
1000,0.02,4,A,8558,8655,0
1000,0.02,0,B,444,2213,0
1000,0.02,2,B,4189,4472,0
1000,0.02,3,A,1995,2224,0
1000,0.02,5,B,26583,26621,0
1000,0.02,1,A,413,1445,0
1000,0.02,1,A,61,976,0
1000,0.02,2,A,420,663,0
1000,0.02,1,B,125,882,0
1000,0.02,0,A,51,1688,0
1000,0.02,4,A,4377,4504,0
1000,0.02,0,B,381,2005,0
1000,0.02,5,B,16721,16749,1
1000,0.02,5,A,3441,3494,1
1000,0.02,0,B,43,889,0
1000,0.02,2,B,2832,3072,0
1000,0.02,4,B,8180,8285,0
1000,0.02,2,A,114,504,0
1000,0.02,1,A,21,701,1
1000,0.02,5,A,3344,3413,1
1000,0.02,0,B,467,1771,0
1000,0.02,4,B,1808,1912,0
1000,0.02,5,B,12482,12537,1
1000,0.02,2,A,246,832,0
1000,0.02,0,B,326,1269,0
1000,0.02,1,A,101,1245,0
1000,0.02,3,A,1895,2055,0
1000,0.02,3,A,3327,3493,0
1000,0.02,4,A,11321,11390,1
1000,0.02,5,B,2088,2146,1
1000,0.02,3,A,2799,3220,0
1000,0.02,0,B,743,1603,0
1000,0.02,2,A,1508,2046,0
1000,0.02,5,B,12993,13046,0
1000,0.02,1,B,721,1396,0
1000,0.02,1,A,91,683,0
1000,0.02,3,B,5288,5404,0
1000,0.02,0,A,205,1711,0
1000,0.02,2,B,124,700,0
1000,0.02,3,B,1049,1215,0
1000,0.02,5,B,494,522,1
1000,0.02,5,B,29076,29130,0
1000,0.02,3,A,4199,4414,0
1000,0.02,2,A,208,523,0
1000,0.02,2,B,2694,3229,1
1000,0.02,0,A,80,724,0
1000,0.02,3,A,25,336,1
1000,0.02,4,B,269,328,0
1000,0.02,4,A,5432,5488,0
1000,0.02,3,A,2458,2745,0
1000,0.02,3,A,964,1360,0
1000,0.02,0,B,1132,2095,0
1000,0.02,2,A,915,1186,0
1000,0.02,5,B,1394,1425,1
1000,0.02,3,B,1686,1898,0
1000,0.02,4,A,10249,10394,1
1000,0.02,2,A,900,1541,0
1000,0.02,0,A,2153,3294,0
1000,0.02,1,B,927,1583,0
1000,0.02,0,B,241,1718,0
1000,0.02,0,B,203,1419,0
1000,0.02,2,B,1768,2346,0
1000,0.02,1,B,1447,2456,0
1000,0.02,4,B,4129,4184,0
1000,0.02,3,B,492,618,0
1000,0.02,3,A,3780,4194,0
1000,0.02,2,B,2539,3050,0
1000,0.02,3,A,6637,6965,0
1000,0.02,5,B,2866,2904,0
1000,0.02,1,A,786,1665,0
1000,0.02,2,B,4174,4728,0
1000,0.02,1,B,393,961,0
1000,0.02,1,A,32,1133,0
1000,0.02,4,A,2807,2863,0
1000,0.02,3,B,4183,4320,1
1000,0.02,0,A,239,1302,1
1000,0.02,4,A,1706,1854,0
1000,0.02,2,A,380,639,1
1000,0.02,3,B,8176,8405,0
1000,0.02,2,B,1995,2561,0
1000,0.02,3,B,713,833,0
1000,0.02,2,A,2756,3326,0
1000,0.02,3,A,1839,2028,0
1000,0.02,5,B,2712,2764,0
1000,0.02,3,A,2026,2440,1
1000,0.02,0,B,1158,2422,0
1000,0.02,3,A,3612,3838,0
1000,0.02,2,A,178,778,0
1000,0.02,3,B,528,738,0
1000,0.02,1,A,328,1156,0
1000,0.02,1,B,292,1276,0
1000,0.02,3,A,3751,4183,0
1000,0.02,4,A,8104,8156,1
1000,0.02,2,B,5146,5464,1
1000,0.02,0,A,346,1633,0
1000,0.02,3,B,3620,3916,0
1000,0.02,1,A,112,1298,0
1000,0.02,0,B,110,794,0
1000,0.02,1,B,365,1275,0
1000,0.02,0,B,662,2257,0
1000,0.02,4,B,5525,5574,1
1000,0.02,5,A,3085,3138,0
1000,0.02,1,B,92,695,0
1000,0.02,4,A,11185,11290,0
1000,0.02,1,A,575,1348,0
1000,0.02,2,A,956,1475,0
1000,0.02,1,A,1429,2321,0
1000,0.02,0,A,17,907,0
1000,0.02,0,B,2310,3773,0
1000,0.02,0,A,1256,2759,0
1000,0.02,4,A,3591,3708,0
1000,0.02,2,A,17,440,0
1000,0.02,1,B,382,1119,0
1000,0.02,3,A,4037,4341,0
1000,0.02,5,B,18171,18197,1
1000,0.02,4,A,7055,7152,0
1000,0.02,2,B,16657,17027,0
1000,0.02,0,A,901,2475,0
1000,0.02,3,A,2858,3299,0
1000,0.02,2,A,642,1277,0
1000,0.02,2,A,656,1061,1
1000,0.02,1,A,289,1246,0
1000,0.02,2,A,13,438,0
1000,0.02,3,B,196,423,1
1000,0.02,3,B,1511,1620,0
1000,0.02,5,B,28487,28559,0
1000,0.02,1,B,3968,4375,0
1000,0.02,0,B,252,854,0
1000,0.02,3,B,427,710,0
1000,0.02,5,A,27676,27712,0
1000,0.02,4,B,3710,3759,1
1000,0.02,4,B,5662,5767,0
1000,0.02,2,B,904,1157,1
1000,0.02,0,A,838,2472,0
1000,0.02,5,B,1262,1324,1
1000,0.02,5,B,310,379,1
1000,0.02,5,A,4494,4560,0
1000,0.02,3,A,1587,1921,0
1000,0.02,2,B,3568,3898,0
1000,0.02,4,B,9877,9945,1
1000,0.02,0,A,207,1803,0
1000,0.02,5,A,9080,9109,0
1000,0.02,5,B,5965,5998,1
1000,0.02,4,A,14607,14694,0
1000,0.02,1,A,1102,2298,0
1000,0.02,4,B,11504,11576,0
1000,0.02,5,A,23864,23902,0
1000,0.02,4,A,10376,10522,0
1000,0.02,5,B,7597,7666,1
1000,0.02,4,A,12730,12875,0
