model,submodel,quality,type,stop,diagnosis,fix-scrapping
1000,0.02,5,B,14668,14717,0
1000,0.02,4,A,1670,1745,0
1000,0.02,3,A,4140,4379,0
1000,0.02,5,A,6648,6706,0
1000,0.02,2,B,3364,3642,0
1000,0.02,2,A,1028,1703,0
1000,0.02,2,A,4460,4813,0
1000,0.02,4,B,11909,11970,0
1000,0.02,5,B,45670,45724,0
1000,0.02,5,B,27991,28052,0
1000,0.02,0,B,41,1278,0
1000,0.02,2,A,76,566,0
1000,0.02,2,A,222,740,0
1000,0.02,1,B,68,588,0
1000,0.02,5,B,7651,7698,0
1000,0.02,5,A,2575,2645,0
1000,0.02,2,B,725,1188,0
1000,0.02,3,B,896,1135,0
1000,0.02,3,B,27982,28139,0
1000,0.02,0,B,648,1908,0
1000,0.02,1,A,104,708,0
1000,0.02,0,A,1856,2727,0
1000,0.02,5,B,1286,1345,1
1000,0.02,4,A,186,253,0
1000,0.02,2,A,657,1104,0
1000,0.02,2,A,2454,2874,1
1000,0.02,4,B,4,96,1
1000,0.02,5,B,66596,66665,0
1000,0.02,3,A,2510,2911,0
1000,0.02,2,A,547,895,0
1000,0.02,5,A,88,118,0
1000,0.02,5,A,5179,5250,1
1000,0.02,1,A,1695,2557,0
1000,0.02,1,A,73,685,0
1000,0.02,1,A,828,1761,0
1000,0.02,4,B,314,356,0
1000,0.02,3,B,11696,11962,1
1000,0.02,4,A,291,433,0
1000,0.02,5,A,4079,4131,1
1000,0.02,3,A,244,651,0
1000,0.02,1,A,1298,2076,1
1000,0.02,2,A,221,697,0
1000,0.02,1,A,64,1028,0
1000,0.02,5,B,5551,5593,1
1000,0.02,2,B,226,695,1
1000,0.02,2,B,4634,4959,0
1000,0.02,2,B,4902,5496,0
1000,0.02,3,A,2143,2558,0
1000,0.02,5,A,7677,7751,1
1000,0.02,3,A,4656,5058,0
1000,0.02,0,B,231,1199,0
1000,0.02,3,A,2798,3164,0
1000,0.02,3,B,3962,4161,1
1000,0.02,5,B,1342,1393,0
1000,0.02,1,B,2849,3594,0
1000,0.02,4,A,13908,14006,0
1000,0.02,3,A,3589,3932,0
1000,0.02,5,A,1058,1106,1
1000,0.02,2,B,472,786,0
1000,0.02,5,B,24396,24447,0
1000,0.02,0,B,257,1900,0
1000,0.02,3,A,2601,2999,0
1000,0.02,5,B,3800,3854,1
1000,0.02,4,B,1790,1856,1
1000,0.02,1,B,1019,1505,0
1000,0.02,5,A,1764,1798,1
1000,0.02,1,B,2281,2749,0
1000,0.02,0,A,26,851,0
1000,0.02,2,B,871,1311,0
1000,0.02,0,B,133,1440,0
1000,0.02,0,A,22,931,0
1000,0.02,5,A,2556,2623,1
1000,0.02,1,A,522,1502,0
1000,0.02,5,A,6543,6571,1
1000,0.02,2,B,6841,7285,0
1000,0.02,3,B,1489,1694,0
1000,0.02,0,A,240,1273,0
1000,0.02,4,A,3030,3133,0
1000,0.02,0,A,211,1621,0
1000,0.02,3,B,1320,1615,1
1000,0.02,2,A,2201,2453,0
1000,0.02,2,A,613,1090,0
1000,0.02,0,A,514,1321,0
1000,0.02,4,A,8261,8398,0
1000,0.02,3,B,1550,1754,0
1000,0.02,4,B,5347,5419,0
1000,0.02,3,A,5562,5967,0
1000,0.02,4,A,122,222,0
1000,0.02,5,B,5981,6027,0
1000,0.02,2,A,763,1302,1
1000,0.02,5,B,4383,4432,0
1000,0.02,2,A,89,698,0
1000,0.02,5,B,41,89,0
1000,0.02,4,A,1045,1176,0
1000,0.02,3,B,10865,11159,1
1000,0.02,3,A,5652,5992,0
1000,0.02,3,A,912,1328,0
1000,0.02,5,B,9392,9422,0
1000,0.02,3,A,6241,6557,0
1000,0.02,0,A,342,1658,0
1000,0.02,5,B,10938,10964,1
1000,0.02,4,A,3414,3533,0
1000,0.02,3,A,3330,3676,0
1000,0.02,3,A,7605,7973,1
1000,0.02,4,A,1617,1674,0
1000,0.02,1,A,443,1490,0
1000,0.02,5,A,1833,1883,1
1000,0.02,0,B,353,1076,0
1000,0.02,5,B,15383,15432,1
1000,0.02,5,B,14020,14058,1
1000,0.02,3,A,2232,2391,0
1000,0.02,0,B,365,1081,0
1000,0.02,2,A,358,748,0
1000,0.02,4,A,9496,9613,1
1000,0.02,4,B,7827,7925,0
1000,0.02,5,B,703,730,0
1000,0.02,5,A,9,53,0
1000,0.02,4,A,861,980,0
1000,0.02,0,B,23,997,0
1000,0.02,0,B,750,1862,0
1000,0.02,0,A,513,1920,0
1000,0.02,3,A,942,1303,1
1000,0.02,5,B,6684,6751,0
1000,0.02,2,A,21,443,0
1000,0.02,1,B,420,991,0
1000,0.02,4,B,5747,5865,0
1000,0.02,0,A,250,1432,0
1000,0.02,3,B,4371,4513,0
1000,0.02,3,A,647,810,0
1000,0.02,1,B,2091,2667,1
1000,0.02,2,B,4797,5184,0
1000,0.02,4,A,1158,1287,0
1000,0.02,1,A,617,1298,0
1000,0.02,4,B,105,188,0
1000,0.02,5,B,3992,4061,1
1000,0.02,5,B,819,853,0
1000,0.02,5,B,6567,6641,1
1000,0.02,5,A,26,60,1
1000,0.02,0,A,358,1846,0
1000,0.02,3,B,2580,2842,0
1000,0.02,1,A,1065,1935,0
1000,0.02,4,A,1934,2065,0
1000,0.02,1,A,1149,2272,0
1000,0.02,0,A,720,1795,0
1000,0.02,4,A,1578,1682,0
1000,0.02,5,B,17772,17824,1
1000,0.02,1,B,6252,6769,0
1000,0.02,5,A,4922,4956,0
1000,0.02,1,A,118,1093,0
1000,0.02,5,A,937,982,1
1000,0.02,4,A,15254,15322,1
1000,0.02,5,A,2011,2049,1
1000,0.02,1,A,279,1229,0
1000,0.02,5,A,11920,11961,1
1000,0.02,0,B,114,1544,0
1000,0.02,1,B,1404,1786,0
1000,0.02,3,A,1509,1763,0
1000,0.02,4,A,1762,1834,0
1000,0.02,3,A,588,839,0
1000,0.02,4,B,2150,2220,0
1000,0.02,3,B,9032,9192,1
1000,0.02,1,B,4964,5884,0
1000,0.02,1,A,1131,1741,0
1000,0.02,0,B,4,1433,0
1000,0.02,0,A,188,1432,0
1000,0.02,5,A,18484,18516,1
1000,0.02,5,A,3187,3254,1
1000,0.02,0,A,303,1766,0
1000,0.02,2,A,271,933,0
1000,0.02,2,B,558,1027,1
1000,0.02,2,B,931,1250,1
1000,0.02,2,B,577,784,0
1000,0.02,3,A,3328,3629,0
1000,0.02,1,B,560,1423,0
1000,0.02,0,B,793,1868,0
1000,0.02,0,B,904,2696,0
1000,0.02,4,B,7578,7620,1
1000,0.02,3,B,1733,1865,0
1000,0.02,4,B,4958,5042,0
1000,0.02,5,A,2295,2330,0
1000,0.02,0,A,150,1426,0
1000,0.02,0,A,344,1406,1
1000,0.02,5,A,5555,5628,0
1000,0.02,1,A,270,1123,0
1000,0.02,2,A,1148,1819,0
1000,0.02,0,B,96,1834,0
1000,0.02,4,B,23131,23188,1
1000,0.02,1,A,252,1038,0
1000,0.02,5,B,17122,17167,1
1000,0.02,2,B,2704,3058,0
1000,0.02,3,B,1286,1390,0
1000,0.02,0,A,54,1723,0
1000,0.02,0,A,66,1176,0
1000,0.02,4,A,1628,1724,1
1000,0.02,1,A,810,1906,0
1000,0.02,1,A,2110,3034,0
1000,0.02,1,A,2661,3774,0
1000,0.02,5,A,5455,5493,0
1000,0.02,5,A,9225,9259,0
1000,0.02,0,B,54,899,0
1000,0.02,5,A,23022,23052,1
1000,0.02,5,A,5183,5234,1
1000,0.02,1,A,94,680,0
1000,0.02,5,A,204,243,0
1000,0.02,1,B,115,602,0
1000,0.02,1,B,1046,1798,0
1000,0.02,1,B,1024,1852,0
1000,0.02,2,B,5232,5818,1
1000,0.02,2,B,347,659,1
1000,0.02,2,B,3321,3630,0
1000,0.02,2,B,1306,1837,0
1000,0.02,1,B,555,1391,0
1000,0.02,4,A,1886,1980,0
1000,0.02,2,B,211,546,0
1000,0.02,2,B,2000,2481,0
1000,0.02,0,A,886,2583,0
1000,0.02,5,B,10747,10772,1
1000,0.02,3,B,500,764,0
1000,0.02,3,B,6471,6582,1
1000,0.02,1,A,2191,3248,1
1000,0.02,5,B,9206,9276,1
1000,0.02,2,B,1324,1692,0
1000,0.02,3,A,772,1025,0
1000,0.02,5,A,1964,2020,0
1000,0.02,1,A,681,1652,0
1000,0.02,3,B,10305,10407,0
1000,0.02,4,A,530,585,0
1000,0.02,0,A,125,1772,0
1000,0.02,2,B,1916,2424,0
1000,0.02,1,A,743,1815,0
1000,0.02,5,A,3551,3577,0
1000,0.02,5,B,5027,5054,0
1000,0.02,0,B,163,998,0
1000,0.02,3,A,3327,3695,1
1000,0.02,3,B,455,567,0
1000,0.02,0,A,142,1561,0
1000,0.02,0,B,1304,2874,0
1000,0.02,0,B,624,1691,0
1000,0.02,4,B,1134,1186,1
1000,0.02,1,A,1956,2760,0
1000,0.02,2,A,7176,7818,0
1000,0.02,1,B,264,727,0
1000,0.02,5,B,1250,1295,0
1000,0.02,2,B,2382,2724,1
1000,0.02,0,B,3506,4680,0
1000,0.02,2,A,1450,2045,0
1000,0.02,4,B,11009,11098,0
1000,0.02,2,A,4402,5089,0
1000,0.02,5,A,118,155,1
1000,0.02,0,A,192,1101,0
1000,0.02,2,B,1126,1694,0
1000,0.02,4,B,9436,9501,0
1000,0.02,0,A,100,1403,0
1000,0.02,3,B,2164,2297,1
1000,0.02,4,A,4393,4445,0
1000,0.02,4,A,25661,25768,0
1000,0.02,4,A,2222,2341,0
1000,0.02,3,A,367,517,0
1000,0.02,5,B,8457,8503,1
1000,0.02,4,B,185,274,1
1000,0.02,2,A,558,1155,0
1000,0.02,0,A,264,1495,0
1000,0.02,4,A,7980,8073,0
1000,0.02,3,B,1895,2185,0
1000,0.02,3,B,844,988,0
1000,0.02,0,B,363,1730,0
1000,0.02,1,B,602,1203,0
1000,0.02,3,A,2919,3317,0
1000,0.02,5,A,30433,30486,1
1000,0.02,4,B,368,408,0
1000,0.02,1,B,1056,1644,0
1000,0.02,2,B,1910,2345,0
1000,0.02,5,A,4202,4232,0
1000,0.02,3,A,235,623,0
1000,0.02,3,B,869,1139,0
1000,0.02,1,B,299,1038,0
1000,0.02,2,A,1070,1554,0
1000,0.02,0,B,268,1703,0
1000,0.02,4,A,6090,6175,0
1000,0.02,4,A,3357,3487,0
1000,0.02,1,A,542,1110,0
1000,0.02,0,B,1439,2072,0
1000,0.02,2,B,1480,1910,0
1000,0.02,4,A,4283,4391,0
1000,0.02,1,B,2191,3137,0
1000,0.02,3,A,13768,13983,1
1000,0.02,4,B,7548,7596,0
1000,0.02,3,B,8768,8922,0
1000,0.02,3,B,2033,2285,0
1000,0.02,3,B,14116,14408,0
1000,0.02,5,B,21149,21191,1
1000,0.02,1,B,1377,2295,0
1000,0.02,4,A,12,84,0
1000,0.02,0,B,54,1480,0
1000,0.02,3,B,3095,3292,0
1000,0.02,1,B,1126,1560,0
1000,0.02,5,A,5342,5390,0
1000,0.02,1,B,1951,2862,0
1000,0.02,3,A,1701,2142,1
1000,0.02,0,B,375,995,0
1000,0.02,5,A,7040,7092,0
1000,0.02,0,A,263,1085,0
1000,0.02,0,A,279,1857,0
1000,0.02,0,A,264,1622,0
1000,0.02,5,A,42341,42392,1
1000,0.02,0,A,606,1530,0
1000,0.02,0,A,189,1485,0
1000,0.02,5,B,7541,7596,1
1000,0.02,0,A,166,1132,0
1000,0.02,1,B,657,1696,0
1000,0.02,4,B,1683,1742,0
1000,0.02,5,B,8093,8122,0
1000,0.02,5,B,40579,40609,1
1000,0.02,4,B,2659,2727,1
1000,0.02,4,A,2668,2782,0
1000,0.02,0,A,352,1999,0
1000,0.02,1,B,56,742,0
1000,0.02,4,A,2812,2864,0
1000,0.02,1,A,1758,2914,0
1000,0.02,0,A,235,1897,0
1000,0.02,1,B,385,1033,0
1000,0.02,0,A,481,2201,1
1000,0.02,5,B,10037,10090,1
1000,0.02,0,B,178,851,0
1000,0.02,5,B,5315,5344,0
1000,0.02,4,B,1008,1105,1
1000,0.02,1,A,48,1243,0
1000,0.02,5,A,5052,5110,1
1000,0.02,4,B,2516,2582,0
1000,0.02,2,A,960,1333,0
1000,0.02,1,B,1959,2998,0
1000,0.02,4,A,4899,4969,0
1000,0.02,2,A,1687,2214,0
1000,0.02,5,B,4111,4153,1
1000,0.02,3,B,1529,1745,0
1000,0.02,2,A,527,1189,0
1000,0.02,4,B,17773,17882,0
1000,0.02,0,A,80,828,0
1000,0.02,1,A,146,1255,0
1000,0.02,3,A,1034,1279,0
1000,0.02,2,B,5157,5614,1
1000,0.02,0,B,169,1078,0
1000,0.02,0,A,537,1624,0
1000,0.02,5,B,20446,20473,0
1000,0.02,3,A,1488,1694,1
1000,0.02,5,A,7456,7492,0
1000,0.02,0,A,852,2283,0
1000,0.02,1,A,162,1075,0
1000,0.02,0,B,277,1244,0
1000,0.02,2,B,988,1366,0
1000,0.02,4,A,827,928,1
1000,0.02,4,B,3296,3342,0
1000,0.02,3,A,2737,2919,1
1000,0.02,0,A,464,1939,0
1000,0.02,1,A,171,1277,0
1000,0.02,0,B,300,1419,0
1000,0.02,3,A,4137,4558,0
1000,0.02,0,A,1409,2067,0
1000,0.02,4,A,1392,1459,0
1000,0.02,0,B,145,861,0
1000,0.02,1,B,939,1445,0
1000,0.02,3,A,210,368,0
1000,0.02,3,B,1184,1390,1
1000,0.02,3,B,2090,2214,0
1000,0.02,1,A,2936,3618,0
1000,0.02,2,B,1428,1875,0
1000,0.02,0,B,1087,2531,0
1000,0.02,3,B,9412,9682,0
1000,0.02,2,B,2282,2861,0
1000,0.02,5,B,216,260,0
1000,0.02,5,A,3355,3417,1
1000,0.02,1,B,2925,3807,0
1000,0.02,2,A,939,1394,0
1000,0.02,3,A,2218,2642,0
1000,0.02,3,A,199,398,0
1000,0.02,0,A,80,979,0
1000,0.02,1,A,401,1546,0
1000,0.02,2,B,1778,2377,0
1000,0.02,4,B,2623,2713,1
1000,0.02,5,A,1619,1680,1
1000,0.02,2,B,114,496,0
1000,0.02,1,B,908,1284,0
1000,0.02,0,A,447,1951,1
1000,0.02,0,B,200,1504,0
1000,0.02,0,B,532,2274,0
1000,0.02,1,B,1211,1625,0
1000,0.02,2,B,2560,2771,1
1000,0.02,0,A,452,1985,0
1000,0.02,5,B,1670,1696,0
1000,0.02,0,B,97,1723,0
1000,0.02,0,B,1118,2698,0
1000,0.02,4,B,868,914,0
1000,0.02,5,A,16301,16338,0
1000,0.02,0,A,134,822,0
1000,0.02,5,A,18179,18246,0
1000,0.02,2,B,3969,4287,1
1000,0.02,1,B,510,1450,0
1000,0.02,0,A,300,918,1
1000,0.02,5,A,406,447,0
1000,0.02,3,B,605,774,1
1000,0.02,3,B,2921,3031,0
1000,0.02,2,B,79,568,0
1000,0.02,4,B,17133,17198,0
1000,0.02,2,A,168,677,0
1000,0.02,3,A,768,990,0
1000,0.02,1,A,629,1376,0
1000,0.02,2,A,565,992,0
1000,0.02,3,A,7818,8251,0
1000,0.02,4,B,3103,3194,1
1000,0.02,5,B,15257,15310,1
1000,0.02,1,B,118,556,0
1000,0.02,3,A,256,450,0
1000,0.02,2,B,56,405,0
1000,0.02,4,B,1195,1268,1
1000,0.02,3,A,2188,2523,0
1000,0.02,2,B,274,650,0
1000,0.02,2,A,486,1031,0
1000,0.02,1,A,143,594,0
1000,0.02,0,A,118,1494,0
1000,0.02,4,A,3771,3854,1
1000,0.02,3,A,4363,4531,0
1000,0.02,4,A,1320,1438,0
1000,0.02,2,A,1152,1499,0
1000,0.02,1,A,2901,4086,1
1000,0.02,1,A,440,1433,0
1000,0.02,0,A,59,1132,0
1000,0.02,2,A,1353,1594,0
1000,0.02,0,A,178,1788,1
1000,0.02,2,B,615,1170,1
1000,0.02,1,B,909,1325,0
1000,0.02,1,A,1619,2159,0
1000,0.02,3,A,714,917,0
1000,0.02,4,B,16394,16497,1
1000,0.02,0,A,274,1824,0
1000,0.02,5,B,7728,7755,1
1000,0.02,4,B,7419,7498,0
1000,0.02,3,A,468,790,0
1000,0.02,1,A,879,1361,0
1000,0.02,0,A,349,1364,0
1000,0.02,0,A,29,720,0
1000,0.02,0,A,421,1813,0
1000,0.02,4,B,1058,1153,0
1000,0.02,2,B,1448,1986,1
1000,0.02,5,A,10735,10778,0
1000,0.02,3,B,617,739,0
1000,0.02,3,A,648,977,0
1000,0.02,2,A,2141,2399,0
1000,0.02,1,A,48,1169,0
1000,0.02,1,A,30,833,0
1000,0.02,0,A,820,2158,0
1000,0.02,3,A,2247,2450,0
1000,0.02,0,A,1003,2693,0
1000,0.02,1,A,193,838,0
1000,0.02,3,A,1622,1876,0
1000,0.02,0,A,149,1806,0
1000,0.02,0,B,67,968,0
1000,0.02,3,B,480,696,0
1000,0.02,3,A,317,493,0
1000,0.02,2,B,51,586,0
1000,0.02,5,A,598,623,0
1000,0.02,3,B,1391,1667,0
1000,0.02,4,B,1012,1071,0
1000,0.02,4,B,4449,4505,1
1000,0.02,4,A,2577,2663,1
1000,0.02,3,B,2755,2899,0
1000,0.02,5,A,3644,3703,1
1000,0.02,1,A,358,1201,0
1000,0.02,0,A,324,934,0
1000,0.02,5,B,3882,3953,1
1000,0.02,4,A,39164,39287,0
1000,0.02,4,B,3997,4077,0
1000,0.02,5,B,3739,3796,1
1000,0.02,3,A,762,1014,1
1000,0.02,4,A,1083,1221,0
1000,0.02,2,A,2099,2590,0
1000,0.02,0,A,49,1033,0
1000,0.02,5,B,54644,54695,1
1000,0.02,0,A,770,2231,0
1000,0.02,3,A,3975,4356,0
1000,0.02,3,B,2290,2567,0
1000,0.02,0,A,358,1256,0
1000,0.02,1,A,920,1889,0
1000,0.02,4,B,4956,5035,0
1000,0.02,5,B,1593,1626,0
1000,0.02,1,B,612,1554,0
1000,0.02,1,B,3059,3514,0
1000,0.02,4,A,5473,5527,0
1000,0.02,5,A,6524,6587,0
1000,0.02,5,A,6774,6811,1
1000,0.02,3,A,1216,1448,0
1000,0.02,4,B,10323,10370,0
1000,0.02,1,B,835,1451,1
1000,0.02,0,B,11,789,0
1000,0.02,3,B,21003,21280,0
1000,0.02,4,B,5021,5062,0
1000,0.02,2,B,7309,7845,0
1000,0.02,0,B,495,1939,0
1000,0.02,4,B,1684,1778,0
1000,0.02,3,A,4730,4992,0
1000,0.02,0,B,730,2516,0
1000,0.02,3,A,2059,2306,0
1000,0.02,5,B,824,851,0
1000,0.02,4,B,9794,9912,1
1000,0.02,4,A,1050,1145,1
1000,0.02,2,A,639,1062,0
1000,0.02,1,A,902,1523,0
1000,0.02,4,B,13325,13440,1
1000,0.02,4,B,2844,2897,1
1000,0.02,5,A,3018,3066,0
1000,0.02,5,B,37111,37145,0
1000,0.02,0,A,275,1485,0
1000,0.02,5,B,1955,1987,1
1000,0.02,1,B,749,1142,0
1000,0.02,1,B,454,1023,0
1000,0.02,4,A,7864,7935,1
1000,0.02,3,A,5997,6436,0
1000,0.02,3,B,2854,3012,0
1000,0.02,4,A,976,1049,1
1000,0.02,4,B,259,340,0
1000,0.02,5,A,7744,7787,1
1000,0.02,1,B,1703,2334,0
1000,0.02,0,A,2071,3818,0
1000,0.02,0,A,421,1405,0
1000,0.02,1,B,3187,4234,0
1000,0.02,0,B,569,1186,0
1000,0.02,5,A,1116,1169,0
1000,0.02,0,A,404,1054,1
1000,0.02,5,B,4966,5017,1
1000,0.02,4,A,3515,3645,0
1000,0.02,5,B,15524,15567,0
1000,0.02,4,A,827,930,1
1000,0.02,0,B,278,1460,0
1000,0.02,1,B,442,1441,0
1000,0.02,3,A,1247,1402,0
1000,0.02,1,A,737,1833,0
1000,0.02,0,B,155,1259,0
1000,0.02,0,B,441,1341,0
1000,0.02,2,A,2177,2488,0
1000,0.02,4,B,1942,2047,0
1000,0.02,4,A,7386,7487,0
1000,0.02,4,A,1080,1160,1
1000,0.02,4,A,137,256,0
1000,0.02,4,A,6966,7031,0
1000,0.02,3,B,8887,8992,0
1000,0.02,1,A,435,1176,0
1000,0.02,4,B,6173,6287,1
1000,0.02,0,B,1041,2698,0
1000,0.02,2,A,1434,2132,0
1000,0.02,4,A,11953,12027,1
1000,0.02,0,A,433,1705,0
1000,0.02,4,B,2978,3034,1
1000,0.02,4,B,79,122,0
1000,0.02,3,A,332,501,0
1000,0.02,4,B,1665,1770,1
1000,0.02,5,A,761,796,0
1000,0.02,4,A,800,879,0
1000,0.02,4,B,7808,7900,0
1000,0.02,2,A,786,1372,0
1000,0.02,4,B,7349,7412,1
1000,0.02,5,B,3850,3904,0
1000,0.02,1,B,184,922,0
1000,0.02,0,B,65,1695,0
1000,0.02,0,A,23,1672,0
1000,0.02,5,A,17784,17822,0
1000,0.02,2,A,523,825,0
1000,0.02,1,A,156,648,0
1000,0.02,2,B,2563,3066,1
1000,0.02,1,A,62,1005,0
1000,0.02,0,B,229,1528,0
1000,0.02,2,B,1842,2244,0
1000,0.02,1,B,502,855,0
1000,0.02,0,A,801,1986,0
1000,0.02,2,A,1725,2109,1
1000,0.02,4,B,3461,3520,1
1000,0.02,5,B,12252,12284,1
1000,0.02,4,B,42784,42846,0
1000,0.02,2,A,365,606,0
1000,0.02,2,A,3499,4134,0
1000,0.02,3,A,21265,21561,1
1000,0.02,4,A,3937,4037,0
1000,0.02,2,A,204,788,1
1000,0.02,2,B,10130,10331,0
1000,0.02,2,B,1121,1480,0
1000,0.02,1,B,40,946,1
1000,0.02,3,B,14381,14608,0
1000,0.02,4,B,5728,5843,0
1000,0.02,2,B,2173,2727,0
1000,0.02,2,B,2134,2459,0
1000,0.02,2,A,675,1171,0
1000,0.02,2,B,163,437,0
1000,0.02,1,A,1454,1988,0
1000,0.02,0,A,328,1247,0
1000,0.02,0,B,1248,2178,0
1000,0.02,3,A,281,698,0
1000,0.02,4,A,805,942,0
1000,0.02,4,B,311,383,0
1000,0.02,3,A,2201,2617,0
1000,0.02,5,B,23765,23814,1
1000,0.02,2,B,49,532,0
1000,0.02,1,B,983,1657,0
1000,0.02,3,B,2583,2747,0
1000,0.02,4,A,3429,3573,0
1000,0.02,3,A,551,719,0
1000,0.02,2,B,1798,2268,0
1000,0.02,0,B,615,2018,0
1000,0.02,0,B,263,1395,1
1000,0.02,4,A,6183,6270,0
1000,0.02,4,B,4571,4655,0
1000,0.02,1,B,353,734,0
1000,0.02,4,B,6264,6310,0
1000,0.02,0,A,580,1471,0
1000,0.02,1,A,957,2019,0
1000,0.02,5,A,13522,13572,0
1000,0.02,2,A,134,495,0
1000,0.02,1,B,667,1627,0
1000,0.02,4,B,15071,15186,0
1000,0.02,1,A,1866,2781,0
1000,0.02,5,A,35252,35324,0
1000,0.02,4,A,7684,7806,0
1000,0.02,5,A,18206,18249,0
1000,0.02,5,A,13054,13089,0
1000,0.02,5,B,7249,7276,1
1000,0.02,0,A,799,2544,0
1000,0.02,2,B,894,1156,0
1000,0.02,2,B,2714,3110,0
1000,0.02,4,A,5129,5225,0
1000,0.02,4,B,846,888,0
1000,0.02,3,A,1886,2161,0
1000,0.02,2,A,669,1350,1
1000,0.02,0,B,1959,2742,0
1000,0.02,3,B,5432,5533,1
1000,0.02,2,B,4442,4654,0
1000,0.02,2,A,883,1366,0
1000,0.02,0,B,155,1930,0
1000,0.02,3,B,37,265,1
1000,0.02,5,A,9324,9357,0
1000,0.02,1,A,272,1270,0
1000,0.02,4,A,704,803,1
1000,0.02,2,A,186,599,1
1000,0.02,0,B,228,1335,0
1000,0.02,1,B,1323,1878,0
1000,0.02,2,B,4788,5038,0
1000,0.02,4,A,2096,2149,1
1000,0.02,1,A,128,1116,1
1000,0.02,2,A,303,566,0
1000,0.02,0,A,372,995,0
1000,0.02,0,B,468,1444,0
1000,0.02,5,A,21063,21125,1
1000,0.02,3,B,4253,4546,0
1000,0.02,5,A,61287,61320,1
1000,0.02,5,B,5460,5526,0
1000,0.02,3,A,684,910,0
1000,0.02,3,B,2391,2673,0
1000,0.02,4,A,3560,3682,0
1000,0.02,4,B,9891,9987,0
1000,0.02,3,B,1207,1392,0
1000,0.02,3,B,3615,3808,0
1000,0.02,3,B,12314,12604,0
1000,0.02,5,B,5625,5691,0
1000,0.02,2,B,3345,3813,0
1000,0.02,3,A,202,369,0
1000,0.02,2,A,1861,2520,0
1000,0.02,3,A,5289,5621,0
1000,0.02,2,A,2005,2320,0
1000,0.02,1,A,125,1205,0
1000,0.02,5,A,31712,31765,1
1000,0.02,3,B,2507,2706,0
1000,0.02,3,A,1741,1990,1
1000,0.02,1,A,464,1301,1
1000,0.02,4,A,2924,3034,0
1000,0.02,0,B,204,967,0
1000,0.02,5,B,36500,36573,0
1000,0.02,2,B,3724,4259,0
1000,0.02,4,B,838,942,0
1000,0.02,5,A,7869,7921,1
1000,0.02,1,B,664,1453,0
1000,0.02,2,B,1749,2234,0
1000,0.02,3,B,4813,4949,0
1000,0.02,4,A,822,920,1
1000,0.02,2,B,132,678,0
1000,0.02,0,B,105,1810,0
1000,0.02,2,A,29,411,1
1000,0.02,0,B,368,1315,0
1000,0.02,2,B,7179,7636,0
1000,0.02,2,A,1751,2439,1
1000,0.02,3,A,2652,2933,0
1000,0.02,5,A,15206,15236,0
1000,0.02,5,A,2375,2442,0
1000,0.02,4,B,12574,12654,0
1000,0.02,5,B,29700,29761,0
1000,0.02,1,A,1236,1889,0
1000,0.02,4,A,5949,6035,0
1000,0.02,4,B,4569,4666,0
1000,0.02,1,B,357,1133,0
1000,0.02,1,A,2196,3224,0
1000,0.02,2,A,2047,2467,0
1000,0.02,2,A,805,1376,0
1000,0.02,1,B,2580,3020,0
1000,0.02,5,B,14871,14927,1
1000,0.02,2,B,354,790,0
1000,0.02,4,B,565,606,1
1000,0.02,4,B,1878,1993,1
1000,0.02,2,A,1220,1855,0
1000,0.02,5,B,6486,6554,1
1000,0.02,1,A,1237,2203,0
1000,0.02,5,B,3504,3544,0
1000,0.02,3,B,723,887,1
1000,0.02,2,B,619,1026,0
1000,0.02,1,B,704,1427,0
1000,0.02,4,B,10704,10763,1
1000,0.02,4,A,2243,2315,0
1000,0.02,5,A,12294,12343,0
1000,0.02,4,B,7344,7401,0
1000,0.02,2,A,151,765,0
1000,0.02,3,B,1644,1849,0
1000,0.02,0,A,1546,3177,0
1000,0.02,2,A,2390,3029,0
1000,0.02,1,A,1217,1912,0
1000,0.02,0,B,1094,2106,0
1000,0.02,2,A,2123,2576,0
1000,0.02,1,A,667,1701,0
1000,0.02,0,A,907,2230,0
1000,0.02,4,A,10366,10497,0
1000,0.02,2,B,783,1163,1
1000,0.02,0,A,6,986,0
1000,0.02,2,A,35,524,0
1000,0.02,1,A,233,1044,0
1000,0.02,1,B,2796,3821,0
1000,0.02,3,A,1010,1256,0
1000,0.02,1,A,292,1146,0
1000,0.02,2,A,119,808,0
1000,0.02,2,A,2404,2894,1
1000,0.02,4,A,3890,4020,0
1000,0.02,0,B,691,1530,0
1000,0.02,3,B,2679,2883,0
1000,0.02,5,B,2096,2154,1
1000,0.02,4,A,8222,8332,0
1000,0.02,0,B,158,917,0
1000,0.02,2,B,18,593,0
1000,0.02,2,A,960,1460,0
1000,0.02,1,A,92,1179,0
1000,0.02,4,B,789,887,1
1000,0.02,3,A,1058,1449,0
1000,0.02,0,A,241,1559,0
1000,0.02,0,B,151,927,0
1000,0.02,5,A,12664,12698,1
1000,0.02,0,A,1222,2791,0
1000,0.02,5,B,15157,15209,0
1000,0.02,2,B,613,1073,0
1000,0.02,3,A,1793,2171,0
1000,0.02,5,A,35438,35500,1
1000,0.02,4,A,5578,5714,0
1000,0.02,3,B,141,298,0
1000,0.02,5,A,18411,18438,0
1000,0.02,1,A,385,1536,0
1000,0.02,2,B,3334,3762,0
1000,0.02,3,A,313,745,0
1000,0.02,4,B,1189,1303,0
1000,0.02,2,A,480,869,0
1000,0.02,4,A,5802,5884,0
